SSID,MAC,RSSI,Time,Location
DGU-dorm,34:fc:b9:c8:df:73,-86,2025-03-27 16:57:26,ㅅㅈ
CSE-3183,7a:de:4b:62:c7:eb,-75,2025-03-27 16:57:26,ㅅㅈ
5207,34:fc:b9:c8:df:71,-86,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:14,-62,2025-03-27 16:57:26,ㅅㅈ
mstwifi5G,58:86:94:99:68:8c,-73,2025-03-27 16:57:26,ㅅㅈ
CSE-3173_5G,70:5d:cc:ca:e6:f4,-57,2025-03-27 16:57:26,ㅅㅈ
최형원의 iPhone (2),7a:96:6d:73:5b:e8,-83,2025-03-27 16:57:26,ㅅㅈ
3166_5G,58:86:94:de:10:e4,-63,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:b0,-76,2025-03-27 16:57:26,ㅅㅈ
,12:3f:1b:e2:66:3f,-88,2025-03-27 16:57:26,ㅅㅈ
,82:de:4b:62:c7:ed,-63,2025-03-27 16:57:26,ㅅㅈ
CSE-3183,82:de:4b:62:c7:ec,-63,2025-03-27 16:57:26,ㅅㅈ
iptime,70:5d:cc:ae:04:48,-76,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:1b:59:2e:20,-76,2025-03-27 16:57:26,ㅅㅈ
,12:3f:0b:e2:66:a9,-74,2025-03-27 16:57:26,ㅅㅈ
,12:3f:1b:e2:66:b0,-74,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:64:73,-60,2025-03-27 16:57:26,ㅅㅈ
기범의 S24+,72:61:18:13:db:ff,-67,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:65:87,-79,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:1b:e2:65:87,-80,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:1b:e2:64:73,-62,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:14,-72,2025-03-27 16:57:26,ㅅㅈ
3165_5G,58:86:94:de:6c:84,-60,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:1b:59:2e:20,-76,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:1b:e2:66:14,-73,2025-03-27 16:57:26,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:b0,-77,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:0b:e2:66:a9,-73,2025-03-27 16:57:26,ㅅㅈ
,2e:3f:1b:e2:65:c8,-86,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:1b:e2:65:c8,-86,2025-03-27 16:57:26,ㅅㅈ
6208,34:fc:b9:c8:fe:32,-91,2025-03-27 16:57:26,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:14,-73,2025-03-27 16:57:26,ㅅㅈ
,12:3f:1b:59:2e:20,-75,2025-03-27 16:57:26,ㅅㅈ
6207,34:fc:b9:c8:fe:31,-91,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:1b:e2:66:b0,-77,2025-03-27 16:57:26,ㅅㅈ
6206,34:fc:b9:c8:fe:30,-90,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:0b:e2:66:14,-62,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:0b:59:2e:20,-63,2025-03-27 16:57:26,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:65:8a,-76,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:0b:e2:65:87,-74,2025-03-27 16:57:26,ㅅㅈ
,12:3f:1b:e2:66:8c,-86,2025-03-27 16:57:26,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:64:73,-62,2025-03-27 16:57:26,ㅅㅈ
eduroam,36:3f:0b:e2:64:73,-61,2025-03-27 16:57:26,ㅅㅈ
,12:3f:1b:e2:66:14,-72,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:0b:e2:65:87,-74,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:0b:e2:66:14,-61,2025-03-27 16:57:26,ㅅㅈ
ICE3169_5G,58:86:94:db:27:e4,-39,2025-03-27 16:57:26,ㅅㅈ
CSE-3182_5G,28:ee:52:de:60:ea,-67,2025-03-27 16:57:26,ㅅㅈ
DGU-IoT,22:3f:0b:e2:64:73,-60,2025-03-27 16:57:26,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:8c,-79,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:64:73,-60,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:e2:65:c8,-86,2025-03-27 16:57:32,ㅅㅈ
3163_5G,58:86:94:de:1b:78,-65,2025-03-27 16:57:32,ㅅㅈ
,2e:3f:1b:e2:66:14,-72,2025-03-27 16:57:32,ㅅㅈ
,12:3f:0b:59:2e:20,-67,2025-03-27 16:57:32,ㅅㅈ
,1c:28:af:af:58:b1,-90,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:0b:59:2e:20,-63,2025-03-27 16:57:32,ㅅㅈ
CSAIR-04,1c:28:af:af:58:b2,-91,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:65:c8,-87,2025-03-27 16:57:32,ㅅㅈ
,2e:3f:1b:e2:66:b0,-72,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:b0,-77,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:0b:59:2e:20,-62,2025-03-27 16:57:32,ㅅㅈ
,2e:3f:1b:59:2e:20,-76,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:1b:59:2e:20,-75,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:1b:e2:64:73,-62,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:1b:59:2e:20,-75,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:3f,-81,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:14,-72,2025-03-27 16:57:32,ㅅㅈ
5206,34:fc:b9:c8:df:70,-87,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:0b:59:2e:20,-62,2025-03-27 16:57:32,ㅅㅈ
DGU-dorm,34:fc:b9:c8:df:73,-87,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,ee:55:a8:6e:53:0e,-75,2025-03-27 16:57:32,ㅅㅈ
CSE-3183,7a:de:4b:62:c7:eb,-76,2025-03-27 16:57:32,ㅅㅈ
EDLAB,88:36:6c:b1:2c:3a,-76,2025-03-27 16:57:32,ㅅㅈ
5207,34:fc:b9:c8:df:71,-87,2025-03-27 16:57:32,ㅅㅈ
5208,34:fc:b9:c8:df:72,-86,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:14,-65,2025-03-27 16:57:32,ㅅㅈ
mstwifi5G,58:86:94:99:68:8c,-69,2025-03-27 16:57:32,ㅅㅈ
CSE-3173_5G,70:5d:cc:ca:e6:f4,-56,2025-03-27 16:57:32,ㅅㅈ
최형원의 iPhone (2),7a:96:6d:73:5b:e8,-79,2025-03-27 16:57:32,ㅅㅈ
3166_5G,58:86:94:de:10:e4,-63,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:e2:65:a0,-91,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:b0,-77,2025-03-27 16:57:32,ㅅㅈ
bang,00:26:66:fe:8d:74,-65,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:1b:59:2e:20,-76,2025-03-27 16:57:32,ㅅㅈ
ktw5G,5a:86:94:4e:ea:78,-88,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:e2:66:b0,-77,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:64:73,-63,2025-03-27 16:57:32,ㅅㅈ
기범의 S24+,72:61:18:13:db:ff,-64,2025-03-27 16:57:32,ㅅㅈ
CSE-3173_2.4G,70:5d:cc:cb:e6:f4,-49,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:1b:e2:64:73,-62,2025-03-27 16:57:32,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:14,-72,2025-03-27 16:57:32,ㅅㅈ
3165_5G,58:86:94:de:6c:84,-63,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:1b:59:2e:20,-76,2025-03-27 16:57:32,ㅅㅈ
EDLAB_2G,88:36:6c:b1:2c:38,-60,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:66:a9,-76,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:1b:e2:66:14,-72,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:b0,-77,2025-03-27 16:57:32,ㅅㅈ
DGU-dorm,34:fc:b9:c8:fe:33,-90,2025-03-27 16:57:32,ㅅㅈ
6208,34:fc:b9:c8:fe:32,-92,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:14,-74,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:59:2e:20,-76,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:1b:e2:66:b0,-77,2025-03-27 16:57:32,ㅅㅈ
6206,34:fc:b9:c8:fe:30,-90,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:0b:59:2e:20,-62,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:0b:e2:66:14,-64,2025-03-27 16:57:32,ㅅㅈ
HRILAB5G,5a:86:94:46:4a:a8,-87,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:e2:66:8c,-86,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:64:73,-62,2025-03-27 16:57:32,ㅅㅈ
eduroam,fe:55:a8:6e:53:0e,-77,2025-03-27 16:57:32,ㅅㅈ
eduroam,36:3f:0b:e2:64:73,-60,2025-03-27 16:57:32,ㅅㅈ
,12:3f:1b:e2:66:14,-72,2025-03-27 16:57:32,ㅅㅈ
EPCL2187_5G,58:86:94:bd:6c:f0,-82,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:0b:e2:66:14,-65,2025-03-27 16:57:32,ㅅㅈ
ICE3169_5G,58:86:94:db:27:e4,-37,2025-03-27 16:57:32,ㅅㅈ
CSE-3182_5G,28:ee:52:de:60:ea,-70,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,ea:55:a8:6e:53:0e,-76,2025-03-27 16:57:32,ㅅㅈ
DGU-IoT,22:3f:0b:e2:64:73,-60,2025-03-27 16:57:32,ㅅㅈ
iptime5G,70:5d:cc:60:cd:b2,-69,2025-03-27 16:57:32,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:66:14,-64,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:64:73,-62,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:e2:65:c8,-86,2025-03-27 16:57:38,ㅅㅈ
3163_5G,58:86:94:de:1b:78,-64,2025-03-27 16:57:38,ㅅㅈ
,2e:3f:1b:e2:65:87,-80,2025-03-27 16:57:38,ㅅㅈ
,2e:3f:1b:e2:66:14,-72,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:66:15,-71,2025-03-27 16:57:38,ㅅㅈ
,1c:28:af:af:58:b1,-93,2025-03-27 16:57:38,ㅅㅈ
CSAIR-04,1c:28:af:af:58:b2,-92,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:65:c8,-85,2025-03-27 16:57:38,ㅅㅈ
,2e:3f:1b:e2:66:b0,-74,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:b0,-76,2025-03-27 16:57:38,ㅅㅈ
,12:3f:0b:e2:66:14,-65,2025-03-27 16:57:38,ㅅㅈ
,2e:3f:1b:59:2e:20,-76,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:65:c8,-85,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:1b:59:2e:20,-76,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:b0,-68,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:e2:64:73,-64,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:59:2e:20,-77,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:e2:65:87,-80,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:14,-73,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:65:c8,-85,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:15,-74,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:14,-64,2025-03-27 16:57:38,ㅅㅈ
mstwifi5G,58:86:94:99:68:8c,-69,2025-03-27 16:57:38,ㅅㅈ
CSE-3173_5G,70:5d:cc:ca:e6:f4,-59,2025-03-27 16:57:38,ㅅㅈ
최형원의 iPhone (2),7a:96:6d:73:5b:e8,-85,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:65:87,-75,2025-03-27 16:57:38,ㅅㅈ
3166_5G,58:86:94:de:10:e4,-62,2025-03-27 16:57:38,ㅅㅈ
mstwifi,58:86:94:99:68:8e,-62,2025-03-27 16:57:38,ㅅㅈ
eduroam,fe:55:b8:6e:54:1e,-82,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:b0,-70,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:59:2e:20,-76,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:e2:66:b0,-75,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:64:73,-64,2025-03-27 16:57:38,ㅅㅈ
기범의 S24+,72:61:18:13:db:ff,-62,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:65:87,-81,2025-03-27 16:57:38,ㅅㅈ
CSE-3173_2.4G,70:5d:cc:cb:e6:f4,-49,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:65:87,-80,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,ea:55:b8:6e:54:1e,-83,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:64:73,-64,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:14,-73,2025-03-27 16:57:38,ㅅㅈ
3165_5G,58:86:94:de:6c:84,-60,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:59:2e:20,-76,2025-03-27 16:57:38,ㅅㅈ
SDL_5G,88:36:6c:ad:21:c8,-86,2025-03-27 16:57:38,ㅅㅈ
EDLAB_2G,88:36:6c:b1:2c:38,-61,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:66:14,-73,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:b0,-76,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:1b:e2:65:c8,-85,2025-03-27 16:57:38,ㅅㅈ
,2c:3f:0b:59:2e:20,-63,2025-03-27 16:57:38,ㅅㅈ
DGU-dorm,34:fc:b9:c8:fe:33,-90,2025-03-27 16:57:38,ㅅㅈ
6208,34:fc:b9:c8:fe:32,-90,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:14,-73,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:59:2e:20,-76,2025-03-27 16:57:38,ㅅㅈ
,da:55:b8:6e:53:0e,-87,2025-03-27 16:57:38,ㅅㅈ
6207,34:fc:b9:c8:fe:31,-90,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:0b:e2:66:15,-71,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:66:b0,-76,2025-03-27 16:57:38,ㅅㅈ
6206,34:fc:b9:c8:fe:30,-91,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:0b:e2:66:14,-64,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:1b:e2:66:3f,-87,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:e2:66:8c,-85,2025-03-27 16:57:38,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:64:73,-64,2025-03-27 16:57:38,ㅅㅈ
eduroam,36:3f:0b:e2:64:73,-62,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:e2:65:87,-80,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:0b:e2:66:15,-72,2025-03-27 16:57:38,ㅅㅈ
,12:3f:1b:e2:66:14,-72,2025-03-27 16:57:38,ㅅㅈ
EPCL2187_5G,58:86:94:bd:6c:f0,-81,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:0b:e2:66:14,-64,2025-03-27 16:57:38,ㅅㅈ
ICE3169_5G,58:86:94:db:27:e4,-37,2025-03-27 16:57:38,ㅅㅈ
CSE-3182_5G,28:ee:52:de:60:ea,-69,2025-03-27 16:57:38,ㅅㅈ
DGU-IoT,22:3f:0b:e2:64:73,-62,2025-03-27 16:57:38,ㅅㅈ
iptime5G,70:5d:cc:60:cd:b2,-70,2025-03-27 16:57:38,ㅅㅈ
DGU-GUEST,e2:55:b8:6e:53:4a,-83,2025-03-27 16:57:44,ㅅㅈ
,12:3f:1b:e2:65:c8,-84,2025-03-27 16:57:44,ㅅㅈ
3163_5G,58:86:94:de:1b:78,-66,2025-03-27 16:57:44,ㅅㅈ
,2e:3f:1b:e2:66:14,-71,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:0b:59:2e:20,-65,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:65:c8,-83,2025-03-27 16:57:44,ㅅㅈ
,2e:3f:1b:e2:66:b0,-73,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:b0,-76,2025-03-27 16:57:44,ㅅㅈ
,12:3f:0b:e2:66:14,-60,2025-03-27 16:57:44,ㅅㅈ
,2e:3f:1b:59:2e:20,-73,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:65:c8,-85,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:59:2e:20,-74,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:3f,-87,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:e2:64:73,-68,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:59:2e:20,-73,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:14,-70,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:65:c8,-85,2025-03-27 16:57:44,ㅅㅈ
EDLAB,88:36:6c:b1:2c:3a,-76,2025-03-27 16:57:44,ㅅㅈ
mstwifi5G,58:86:94:99:68:8c,-69,2025-03-27 16:57:44,ㅅㅈ
CSE-3173_5G,70:5d:cc:ca:e6:f4,-58,2025-03-27 16:57:44,ㅅㅈ
3166_5G,58:86:94:de:10:e4,-63,2025-03-27 16:57:44,ㅅㅈ
eduroam,fe:55:b8:6e:54:1e,-82,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:b0,-76,2025-03-27 16:57:44,ㅅㅈ
EPCL2187,5a:86:94:cd:6c:f0,-57,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:3f,-87,2025-03-27 16:57:44,ㅅㅈ
bang,00:26:66:fe:8d:74,-61,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:59:2e:20,-73,2025-03-27 16:57:44,ㅅㅈ
,12:3f:1b:e2:66:b0,-75,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:3f,-86,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:64:73,-63,2025-03-27 16:57:44,ㅅㅈ
기범의 S24+,72:61:18:13:db:ff,-64,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:65:87,-80,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,ea:55:b8:6e:54:1e,-81,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:64:73,-68,2025-03-27 16:57:44,ㅅㅈ
DGU-GUEST,2a:3f:1b:e2:66:14,-71,2025-03-27 16:57:44,ㅅㅈ
3165_5G,58:86:94:de:6c:84,-60,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:59:2e:20,-73,2025-03-27 16:57:44,ㅅㅈ
EDLAB_2G,88:36:6c:b1:2c:38,-61,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:66:14,-71,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:b0,-76,2025-03-27 16:57:44,ㅅㅈ
DGU-IoT,22:3f:1b:e2:65:c8,-84,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:66:14,-71,2025-03-27 16:57:44,ㅅㅈ
,12:3f:1b:59:2e:20,-74,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:66:b0,-75,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,ee:55:b8:6e:54:1e,-81,2025-03-27 16:57:44,ㅅㅈ
eduroam,36:3f:1b:e2:66:3f,-87,2025-03-27 16:57:44,ㅅㅈ
,12:3f:1b:e2:66:8c,-86,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:1b:e2:64:73,-67,2025-03-27 16:57:44,ㅅㅈ
,12:3f:1b:e2:66:14,-70,2025-03-27 16:57:44,ㅅㅈ
ICE3169_5G,58:86:94:db:27:e4,-35,2025-03-27 16:57:44,ㅅㅈ
CSE-3182_5G,28:ee:52:de:60:ea,-70,2025-03-27 16:57:44,ㅅㅈ
,da:55:b8:6e:54:1e,-81,2025-03-27 16:57:44,ㅅㅈ
iptime5G,70:5d:cc:60:cd:b2,-69,2025-03-27 16:57:44,ㅅㅈ
Samsung AirPurifier_E50AJTAP054P,40:ca:63:4e:41:b5,-71,2025-03-27 16:57:44,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:65:87,-75,2025-03-27 16:57:49,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:66:14,-62,2025-03-27 16:57:49,ㅅㅈ
,b2:ee:52:de:60:ed,-56,2025-03-27 16:57:49,ㅅㅈ
DGU-WIFI,26:3f:0b:e2:64:73,-60,2025-03-27 16:57:49,ㅅㅈ
,12:3f:1b:e2:65:c8,-87,2025-03-27 16:57:49,ㅅㅈ
3163_5G,58:86:94:de:1b:78,-65,2025-03-27 16:57:49,ㅅㅈ
,2e:3f:1b:e2:65:87,-79,2025-03-27 16:57:49,ㅅㅈ
,2e:3f:1b:e2:66:14,-70,2025-03-27 16:57:49,ㅅㅈ
,1c:28:af:af:58:b1,-92,2025-03-27 16:57:49,ㅅㅈ
DGU-GUEST,2a:3f:0b:59:2e:20,-63,2025-03-27 16:57:49,ㅅㅈ
DIRECT-3A-HP OfficeJet 9010,82:e8:2c:60:50:3a,-71,2025-03-27 16:57:49,ㅅㅈ
,2c:3f:0b:e2:66:14,-62,2025-03-27 16:57:49,ㅅㅈ
,12:3f:0b:e2:65:87,-75,2025-03-27 16:57:49,ㅅㅈ
,2e:3f:1b:e2:66:b0,-76,2025-03-27 16:57:49,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:b0,-76,2025-03-27 16:57:49,ㅅㅈ
eduroam,36:3f:0b:59:2e:20,-64,2025-03-27 16:57:49,ㅅㅈ
,12:3f:0b:e2:66:15,-76,2025-03-27 16:57:49,ㅅㅈ
,12:3f:0b:e2:66:14,-64,2025-03-27 16:57:49,ㅅㅈ
,2e:3f:1b:59:2e:20,-74,2025-03-27 16:57:49,ㅅㅈ
DGU-WIFI,26:3f:1b:59:2e:20,-74,2025-03-27 16:57:49,ㅅㅈ
DGU-GUEST,2a:3f:0b:e2:66:b0,-69,2025-03-27 16:57:49,ㅅㅈ
DGU-IoT,22:3f:1b:e2:64:73,-67,2025-03-27 16:57:49,ㅅㅈ
DGU-GUEST,2a:3f:1b:59:2e:20,-74,2025-03-27 16:57:49,ㅅㅈ
DGU-IoT,22:3f:1b:e2:65:87,-79,2025-03-27 16:57:49,ㅅㅈ
DGU-IoT,22:3f:1b:e2:66:14,-69,2025-03-27 16:57:49,ㅅㅈ
5206,34:fc:b9:c8:df:70,-89,2025-03-27 16:57:49,ㅅㅈ
DGU-WIFI,26:3f:0b:59:2e:20,-63,2025-03-27 16:57:49,ㅅㅈ
DGU-dorm,34:fc:b9:c8:df:73,-89,2025-03-27 16:57:49,ㅅㅈ
CSE-3183,7a:de:4b:62:c7:eb,-73,2025-03-27 16:57:49,ㅅㅈ
EDLAB,88:36:6c:b1:2c:3a,-79,2025-03-27 16:57:49,ㅅㅈ
5207,34:fc:b9:c8:df:71,-89,2025-03-27 16:57:49,ㅅㅈ
