SSID,MAC,RSSI,Time,Location
DGU-GUEST,2a:3f:1b:59:2d:a4,-74,2025-04-03 17:52:14,hall_5145_1_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-53,2025-04-03 17:52:14,hall_5145_1_1
CNWLab_5G,70:5d:cc:39:67:e4,-52,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:59:2e:74,-51,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-56,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:67:10,-70,2025-04-03 17:52:14,hall_5145_1_1
SmartClass-IoT,f6:9e:28:74:f8:92,-78,2025-04-03 17:52:14,hall_5145_1_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-66,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:65:b0,-80,2025-04-03 17:52:14,hall_5145_1_1
HRILAB5G,5a:86:94:46:4a:a8,-77,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:0b:e2:63:fb,-55,2025-04-03 17:52:14,hall_5145_1_1
CG51055G,88:36:6c:0c:b6:4c,-68,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:59:2e:60,-65,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:63:fb,-56,2025-04-03 17:52:14,hall_5145_1_1
,2e:3f:1b:59:2d:a3,-80,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:59:2e:60,-67,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:0b:e2:63:60,-57,2025-04-03 17:52:14,hall_5145_1_1
,2e:3f:1b:59:2d:a4,-74,2025-04-03 17:52:14,hall_5145_1_1
hri51255G,5a:86:94:4e:cb:00,-83,2025-04-03 17:52:14,hall_5145_1_1
5103LAB-5G,88:36:6c:d1:7d:90,-70,2025-04-03 17:52:14,hall_5145_1_1
DIRECT-TCC48x Series,86:25:19:a0:cb:e8,-68,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:0b:e2:65:b0,-58,2025-04-03 17:52:14,hall_5145_1_1
5103LAB-2G,88:36:6c:d1:7d:92,-51,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:65:b0,-80,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:63:fb,-55,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:0b:59:2e:60,-66,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
,2e:3f:1b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
plrwap,78:db:2f:10:03:1d,-63,2025-04-03 17:52:14,hall_5145_1_1
,2e:3f:1b:e2:63:fb,-56,2025-04-03 17:52:14,hall_5145_1_1
MME-5159,00:11:32:7c:45:c9,-74,2025-04-03 17:52:14,hall_5145_1_1
DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-78,2025-04-03 17:52:14,hall_5145_1_1
SVM5132,70:5d:cc:1d:b2:a8,-52,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-58,2025-04-03 17:52:14,hall_5145_1_1
7132,58:86:94:84:20:d2,-82,2025-04-03 17:52:14,hall_5145_1_1
SmartClass-IoT,a6:46:9d:1a:25:8c,-76,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:0b:59:2e:60,-65,2025-04-03 17:52:14,hall_5145_1_1
plrwap,78:db:2f:0f:ee:04,-55,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:65:79,-60,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:59:2e:74,-45,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:67:10,-70,2025-04-03 17:52:14,hall_5145_1_1
CILab_5G,88:36:6c:ad:f1:80,-86,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:59:2e:7f,-86,2025-04-03 17:52:14,hall_5145_1_1
,2e:3f:1b:e2:65:b0,-80,2025-04-03 17:52:14,hall_5145_1_1
SmartClass-IoT,22:3f:1b:f3:73:d7,-82,2025-04-03 17:52:14,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:63:fb,-55,2025-04-03 17:52:14,hall_5145_1_1
ktw,58:86:94:7e:ea:78,-69,2025-04-03 17:52:14,hall_5145_1_1
CBLAB_5G,88:36:6c:42:04:36,-71,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:e2:65:b0,-80,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:e2:63:60,-55,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:e2:67:13,-85,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2e:60,-67,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:65:79,-58,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:e2:63:fb,-56,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:67:13,-72,2025-04-03 17:52:14,hall_5145_1_1
CSDC2_5157_5G,58:86:94:ea:f7:4c,-69,2025-04-03 17:52:14,hall_5145_1_1
6134,58:86:94:a1:6e:5c,-73,2025-04-03 17:52:14,hall_5145_1_1
plrwap,78:db:2f:0f:ed:8e,-62,2025-04-03 17:52:14,hall_5145_1_1
SmartClass-IoT,f6:9e:38:74:f8:92,-74,2025-04-03 17:52:14,hall_5145_1_1
CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-72,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:65:b0,-58,2025-04-03 17:52:14,hall_5145_1_1
,2c:3f:0b:59:2e:60,-65,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:0b:e2:66:1f,-77,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:e2:65:b0,-80,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:e2:63:fb,-56,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:e2:67:10,-81,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:e2:63:60,-55,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2d:a3,-79,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2d:a4,-74,2025-04-03 17:52:14,hall_5145_1_1
,12:3f:1b:f3:73:d7,-83,2025-04-03 17:52:14,hall_5145_1_1
CSAIR-04,1c:28:af:ae:f9:62,-79,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:0b:59:2e:74,-52,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:63:60,-56,2025-04-03 17:52:14,hall_5145_1_1
SmartClass,fa:9e:38:74:f8:92,-75,2025-04-03 17:52:14,hall_5145_1_1
eduroam,36:3f:1b:e2:65:79,-61,2025-04-03 17:52:14,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:63:fb,-54,2025-04-03 17:52:14,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2e:74,-45,2025-04-03 17:52:14,hall_5145_1_1
plrwap,78:db:2f:0f:ec:59,-68,2025-04-03 17:52:14,hall_5145_1_1
SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-52,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:59:2e:60,-65,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:59:2e:74,-51,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:67:10,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,ee:55:b8:6e:51:f5,-82,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:65:79,-58,2025-04-03 17:52:18,hall_5145_1_1
,2c:3f:0b:e2:63:fb,-55,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:0b:e2:63:fb,-59,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:59:2e:60,-68,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2e:60,-68,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:59:2d:a4,-76,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:59:2d:a3,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2e:60,-68,2025-04-03 17:52:18,hall_5145_1_1
plrwap,78:db:2f:0f:ef:8a,-67,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:63:fb,-57,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:59:2e:74,-51,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:67:10,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,ea:55:b8:6e:51:f5,-81,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:65:79,-58,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:59:2d:a3,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
,2c:3f:0b:e2:66:60,-69,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:65:b0,-79,2025-04-03 17:52:18,hall_5145_1_1
iptime5130_5G,58:86:94:ae:06:df,-55,2025-04-03 17:52:18,hall_5145_1_1
iptime5130,58:86:94:ae:06:de,-49,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:65:79,-58,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2d:a4,-75,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2d:a3,-81,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:65:79,-59,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:59:2e:60,-68,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:59:2d:a4,-75,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2d:a3,-80,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:67:13,-74,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:67:10,-79,2025-04-03 17:52:18,hall_5145_1_1
iptime,70:5d:cc:ae:04:48,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2d:a4,-75,2025-04-03 17:52:18,hall_5145_1_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-54,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:59:2e:74,-51,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-56,2025-04-03 17:52:18,hall_5145_1_1
CG5105,88:36:6c:0c:b6:4e,-66,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:65:79,-59,2025-04-03 17:52:18,hall_5145_1_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-65,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:0b:59:2d:a4,-73,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:65:b0,-79,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:63:fb,-55,2025-04-03 17:52:18,hall_5145_1_1
CG51055G,88:36:6c:0c:b6:4c,-68,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:59:2e:60,-65,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:63:fb,-57,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:59:2d:a3,-80,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:59:2e:60,-67,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:63:60,-48,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:59:2d:a4,-76,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:66:60,-70,2025-04-03 17:52:18,hall_5145_1_1
5103LAB-5G,88:36:6c:d1:7d:90,-69,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:e2:65:b0,-53,2025-04-03 17:52:18,hall_5145_1_1
5103LAB-2G,88:36:6c:d1:7d:92,-45,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:65:b0,-80,2025-04-03 17:52:18,hall_5145_1_1
cpc8134,5a:86:94:4e:dc:10,-81,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:63:fb,-54,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:65:b0,-54,2025-04-03 17:52:18,hall_5145_1_1
MME-5159,00:11:32:7c:45:c9,-74,2025-04-03 17:52:18,hall_5145_1_1
SVM5132,70:5d:cc:1d:b2:a8,-52,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:66:60,-69,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:65:b0,-53,2025-04-03 17:52:18,hall_5145_1_1
,2c:3f:0b:59:2d:a4,-76,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:66:60,-70,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:59:2e:60,-65,2025-04-03 17:52:18,hall_5145_1_1
plrwap,78:db:2f:0f:ee:04,-52,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:66:60,-69,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:67:13,-73,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:65:79,-59,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:0b:e2:67:10,-71,2025-04-03 17:52:18,hall_5145_1_1
eduroam,fe:55:b8:6e:51:f5,-82,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:59:2e:7f,-86,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:e2:65:b0,-80,2025-04-03 17:52:18,hall_5145_1_1
PLASS_Wifi_5G,58:11:22:67:a0:84,-80,2025-04-03 17:52:18,hall_5145_1_1
AILAB5G,70:5d:cc:ad:52:2e,-73,2025-04-03 17:52:18,hall_5145_1_1
SmartClass-IoT,22:3f:1b:f3:73:d7,-81,2025-04-03 17:52:18,hall_5145_1_1
CILab_2G,8a:36:6c:cd:f1:80,-55,2025-04-03 17:52:18,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:63:fb,-55,2025-04-03 17:52:18,hall_5145_1_1
,2c:3f:0b:59:2e:74,-52,2025-04-03 17:52:18,hall_5145_1_1
CBLAB_5G,88:36:6c:42:04:36,-72,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:e2:65:b0,-80,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:e2:63:60,-46,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:e2:65:79,-57,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2e:60,-68,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:65:79,-60,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:e2:63:fb,-57,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:67:13,-75,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:e2:67:10,-80,2025-04-03 17:52:18,hall_5145_1_1
6134,58:86:94:a1:6e:5c,-69,2025-04-03 17:52:18,hall_5145_1_1
plrwap,78:db:2f:0f:ed:8e,-62,2025-04-03 17:52:18,hall_5145_1_1
SmartClass-IoT,f6:9e:38:74:f8:92,-75,2025-04-03 17:52:18,hall_5145_1_1
,c6:9e:38:74:f8:92,-74,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:e2:65:79,-58,2025-04-03 17:52:18,hall_5145_1_1
,2e:3f:1b:59:2e:7f,-86,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:65:b0,-53,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:0b:59:2e:74,-54,2025-04-03 17:52:18,hall_5145_1_1
,12:3f:1b:e2:65:b0,-79,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:e2:67:10,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2d:a3,-80,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2d:a4,-75,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:63:60,-47,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:0b:59:2e:74,-51,2025-04-03 17:52:18,hall_5145_1_1
SmartClass,fa:9e:38:74:f8:92,-75,2025-04-03 17:52:18,hall_5145_1_1
eduroam,36:3f:1b:e2:65:79,-58,2025-04-03 17:52:18,hall_5145_1_1
DGU-IoT,22:3f:0b:e2:63:fb,-55,2025-04-03 17:52:18,hall_5145_1_1
10131_2.4G,90:9f:33:28:ca:9a,-81,2025-04-03 17:52:18,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2e:74,-44,2025-04-03 17:52:18,hall_5145_1_1
plrwap,78:db:2f:0f:ec:59,-51,2025-04-03 17:52:18,hall_5145_1_1
SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-56,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2e:74,-44,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:0b:59:2e:60,-65,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:0b:59:2e:74,-49,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:67:10,-79,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,ee:55:b8:6e:51:f5,-82,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:65:79,-58,2025-04-03 17:52:22,hall_5145_1_1
,12:3f:0b:e2:63:fb,-59,2025-04-03 17:52:22,hall_5145_1_1
,2e:3f:1b:59:2e:60,-68,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2e:60,-68,2025-04-03 17:52:22,hall_5145_1_1
eduroam,36:3f:1b:59:2d:a4,-75,2025-04-03 17:52:22,hall_5145_1_1
SmartClass,f8:9e:28:74:f8:92,-72,2025-04-03 17:52:22,hall_5145_1_1
,da:55:a8:6e:63:55,-77,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2e:60,-68,2025-04-03 17:52:22,hall_5145_1_1
plrwap,78:db:2f:0f:ef:8a,-76,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:63:60,-46,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:63:fb,-57,2025-04-03 17:52:22,hall_5145_1_1
kwon5G,5a:86:94:46:3d:88,-83,2025-04-03 17:52:22,hall_5145_1_1
,e6:55:b8:6e:51:f5,-82,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:0b:59:2e:74,-49,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:67:10,-80,2025-04-03 17:52:22,hall_5145_1_1
CSDC_5157,3c:7c:3f:3e:1f:c8,-80,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,ea:55:b8:6e:51:f5,-82,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:65:79,-58,2025-04-03 17:52:22,hall_5145_1_1
,12:3f:1b:59:2d:a3,-81,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:59:2e:74,-44,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:1b:e2:65:b0,-80,2025-04-03 17:52:22,hall_5145_1_1
mstwifi5G,58:86:94:99:68:8c,-86,2025-04-03 17:52:22,hall_5145_1_1
iptime5130_5G,58:86:94:ae:06:df,-55,2025-04-03 17:52:22,hall_5145_1_1
,12:3f:0b:e2:67:13,-70,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,ee:55:a8:6e:53:4a,-83,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:65:79,-57,2025-04-03 17:52:22,hall_5145_1_1
,c6:9e:28:74:f8:92,-81,2025-04-03 17:52:22,hall_5145_1_1
eduroam,36:3f:0b:59:2d:a4,-77,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2d:a4,-75,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:1b:59:2d:a3,-82,2025-04-03 17:52:22,hall_5145_1_1
,2c:3f:0b:e2:66:1f,-82,2025-04-03 17:52:22,hall_5145_1_1
eduroam,36:3f:0b:e2:65:79,-60,2025-04-03 17:52:22,hall_5145_1_1
eduroam,36:3f:1b:59:2e:60,-67,2025-04-03 17:52:22,hall_5145_1_1
,12:3f:1b:59:2d:a4,-75,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2d:a3,-83,2025-04-03 17:52:22,hall_5145_1_1
eduroam,36:3f:0b:e2:67:13,-74,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:1b:e2:67:10,-80,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:59:2d:a4,-75,2025-04-03 17:52:22,hall_5145_1_1
solfamily_sin_5F,68:27:19:3d:b8:2d,-50,2025-04-03 17:52:22,hall_5145_1_1
DGU-IoT,22:3f:0b:59:2d:a4,-77,2025-04-03 17:52:22,hall_5145_1_1
CNWLab_5G,70:5d:cc:39:67:e4,-52,2025-04-03 17:52:22,hall_5145_1_1
DGU-WIFI,26:3f:0b:59:2e:74,-49,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:1b:e2:63:fb,-57,2025-04-03 17:52:22,hall_5145_1_1
ncsa,90:9f:33:90:6f:a6,-76,2025-04-03 17:52:22,hall_5145_1_1
DGU-GUEST,2a:3f:0b:e2:65:79,-61,2025-04-03 17:52:22,hall_5145_1_1
SmartClass-IoT,f6:9e:28:74:f8:92,-80,2025-04-03 17:52:22,hall_5145_1_1
DIRECT-gCM288x Series,32:cd:a7:32:0e:12,-67,2025-04-03 17:52:22,hall_5145_1_1
