                                                                                                             
[Epoch 100] Train Acc: 74.44% | Val Acc: 53.58%
[Epoch 101] Train Acc: 76.18% | Val Acc: 54.61%
[Epoch 102] Train Acc: 76.82% | Val Acc: 55.29%
[Epoch 103] Train Acc: 75.07% | Val Acc: 53.58%
[Epoch 104] Train Acc: 76.10% | Val Acc: 54.61%
[Epoch 105] Train Acc: 77.03% | Val Acc: 55.29%
[Epoch 106] Train Acc: 75.97% | Val Acc: 57.68%
[Epoch 107] Train Acc: 78.27% | Val Acc: 55.63%
[Epoch 108] Train Acc: 78.01% | Val Acc: 54.27%
[Epoch 109] Train Acc: 76.05% | Val Acc: 54.61%
[Epoch 110] Train Acc: 74.61% | Val Acc: 58.02%
[Epoch 111] Train Acc: 77.20% | Val Acc: 54.95%
[Epoch 112] Train Acc: 78.14% | Val Acc: 57.34%
[Epoch 113] Train Acc: 79.08% | Val Acc: 53.24%
[Epoch 114] Train Acc: 79.46% | Val Acc: 54.61%
[Epoch 115] Train Acc: 79.59% | Val Acc: 53.24%
[Epoch 116] Train Acc: 78.48% | Val Acc: 54.95%
[Epoch 117] Train Acc: 79.63% | Val Acc: 54.95%
[Epoch 118] Train Acc: 79.42% | Val Acc: 52.56%
[Epoch 119] Train Acc: 79.97% | Val Acc: 53.92%
[Epoch 120] Train Acc: 80.27% | Val Acc: 53.58%
[Epoch 121] Train Acc: 79.89% | Val Acc: 51.88%
[Epoch 122] Train Acc: 80.40% | Val Acc: 52.56%
[Epoch 123] Train Acc: 79.25% | Val Acc: 54.95%
[Epoch 124] Train Acc: 80.27% | Val Acc: 52.90%
[Epoch 125] Train Acc: 80.49% | Val Acc: 54.61%
[Epoch 126] Train Acc: 79.08% | Val Acc: 55.29%
[Epoch 127] Train Acc: 81.55% | Val Acc: 53.58%
[Epoch 128] Train Acc: 81.59% | Val Acc: 56.31%
[Epoch 129] Train Acc: 82.06% | Val Acc: 52.56%
[Epoch 130] Train Acc: 79.85% | Val Acc: 52.56%
[Epoch 131] Train Acc: 80.74% | Val Acc: 54.27%
[Epoch 132] Train Acc: 80.36% | Val Acc: 54.61%
[Epoch 133] Train Acc: 82.96% | Val Acc: 53.58%
[Epoch 134] Train Acc: 82.02% | Val Acc: 54.95%
[Epoch 135] Train Acc: 82.49% | Val Acc: 54.95%
[Epoch 136] Train Acc: 81.51% | Val Acc: 54.27%
[Epoch 137] Train Acc: 83.34% | Val Acc: 57.34%
