                                                                                                         
[Epoch 100] Train Acc: 72.60% | Val Acc: 60.07%
[Epoch 101] Train Acc: 73.88% | Val Acc: 61.09%
[Epoch 102] Train Acc: 74.95% | Val Acc: 61.77%
[Epoch 103] Train Acc: 74.52% | Val Acc: 62.80%
[Epoch 104] Train Acc: 74.18% | Val Acc: 63.14%
[Epoch 105] Train Acc: 74.65% | Val Acc: 59.73%
[Epoch 106] Train Acc: 75.67% | Val Acc: 61.43%
[Epoch 107] Train Acc: 76.61% | Val Acc: 60.41%
[Epoch 108] Train Acc: 75.07% | Val Acc: 62.46%
[Epoch 109] Train Acc: 74.05% | Val Acc: 59.73%
[Epoch 110] Train Acc: 76.10% | Val Acc: 60.41%
[Epoch 111] Train Acc: 77.12% | Val Acc: 60.41%
[Epoch 112] Train Acc: 77.33% | Val Acc: 59.39%
[Epoch 113] Train Acc: 76.05% | Val Acc: 59.73%
[Epoch 114] Train Acc: 77.63% | Val Acc: 59.39%
[Epoch 115] Train Acc: 75.80% | Val Acc: 59.73%
[Epoch 116] Train Acc: 76.86% | Val Acc: 59.39%
[Epoch 117] Train Acc: 77.97% | Val Acc: 60.07%
[Epoch 118] Train Acc: 77.72% | Val Acc: 59.04%
[Epoch 119] Train Acc: 78.82% | Val Acc: 61.43%
[Epoch 120] Train Acc: 77.93% | Val Acc: 61.43%
[Epoch 121] Train Acc: 79.04% | Val Acc: 60.07%
[Epoch 122] Train Acc: 78.44% | Val Acc: 60.75%
[Epoch 123] Train Acc: 78.57% | Val Acc: 60.75%
[Epoch 124] Train Acc: 79.59% | Val Acc: 60.07%
[Epoch 125] Train Acc: 79.46% | Val Acc: 60.75%
[Epoch 126] Train Acc: 79.04% | Val Acc: 58.36%
[Epoch 127] Train Acc: 79.12% | Val Acc: 60.41%
[Epoch 128] Train Acc: 79.85% | Val Acc: 59.39%
[Epoch 129] Train Acc: 79.51% | Val Acc: 60.75%
[Epoch 130] Train Acc: 79.68% | Val Acc: 60.75%
[Epoch 131] Train Acc: 81.04% | Val Acc: 62.46%
[Epoch 132] Train Acc: 79.97% | Val Acc: 59.04%
[Epoch 133] Train Acc: 80.61% | Val Acc: 58.70%
[Epoch 134] Train Acc: 80.91% | Val Acc: 60.75%
[Epoch 135] Train Acc: 80.32% | Val Acc: 59.39%
[Epoch 136] Train Acc: 80.53% | Val Acc: 58.70%
[Epoch 137] Train Acc: 81.93% | Val Acc: 59.39%
[Epoch 138] Train Acc: 80.44% | Val Acc: 60.07%
[Epoch 139] Train Acc: 82.19% | Val Acc: 58.70%
[Epoch 140] Train Acc: 81.93% | Val Acc: 58.70%
[Epoch 141] Train Acc: 81.30% | Val Acc: 59.04%
[Epoch 142] Train Acc: 81.93% | Val Acc: 59.73%
[Epoch 143] Train Acc: 81.17% | Val Acc: 58.02%
[Epoch 144] Train Acc: 83.64% | Val Acc: 60.07%
[Epoch 145] Train Acc: 83.26% | Val Acc: 59.73%
[Epoch 146] Train Acc: 82.45% | Val Acc: 59.39%
[Epoch 147] Train Acc: 81.59% | Val Acc: 60.41%
[Epoch 148] Train Acc: 82.96% | Val Acc: 59.73%
[Epoch 149] Train Acc: 82.15% | Val Acc: 59.73%
[Epoch 150] Train Acc: 83.34% | Val Acc: 59.73%
[Epoch 151] Train Acc: 83.94% | Val Acc: 58.70%
[Epoch 152] Train Acc: 83.64% | Val Acc: 59.73%
[Epoch 153] Train Acc: 83.81% | Val Acc: 62.80%
[Epoch 154] Train Acc: 81.68% | Val Acc: 60.07%
[Epoch 155] Train Acc: 83.00% | Val Acc: 58.70%
[Epoch 156] Train Acc: 84.24% | Val Acc: 59.39%
[Epoch 157] Train Acc: 85.47% | Val Acc: 59.73%
[Epoch 158] Train Acc: 81.81% | Val Acc: 60.41%
[Epoch 159] Train Acc: 83.43% | Val Acc: 60.41%
[Epoch 160] Train Acc: 83.38% | Val Acc: 61.09%
[Epoch 161] Train Acc: 84.75% | Val Acc: 60.07%
[Epoch 162] Train Acc: 85.39% | Val Acc: 59.73%
[Epoch 163] Train Acc: 84.96% | Val Acc: 59.39%
[Epoch 164] Train Acc: 84.75% | Val Acc: 59.73%
[Epoch 165] Train Acc: 85.39% | Val Acc: 61.43%
[Epoch 166] Train Acc: 85.47% | Val Acc: 60.41%
[Epoch 167] Train Acc: 85.39% | Val Acc: 59.39%
[Epoch 168] Train Acc: 84.06% | Val Acc: 60.75%
[Epoch 169] Train Acc: 85.39% | Val Acc: 60.07%
[Epoch 170] Train Acc: 85.04% | Val Acc: 58.70%
[Epoch 171] Train Acc: 84.70% | Val Acc: 59.39%
[Epoch 172] Train Acc: 85.73% | Val Acc: 60.41%
[Epoch 173] Train Acc: 86.37% | Val Acc: 61.77%
[Epoch 174] Train Acc: 86.02% | Val Acc: 60.41%
[Epoch 175] Train Acc: 84.45% | Val Acc: 60.75%
[Epoch 176] Train Acc: 84.62% | Val Acc: 59.39%
[Epoch 177] Train Acc: 86.75% | Val Acc: 60.75%
[Epoch 178] Train Acc: 86.45% | Val Acc: 60.41%
[Epoch 179] Train Acc: 85.47% | Val Acc: 60.41%
[Epoch 180] Train Acc: 86.41% | Val Acc: 62.12%
[Epoch 181] Train Acc: 86.66% | Val Acc: 58.70%
[Epoch 182] Train Acc: 86.15% | Val Acc: 60.41%
[Epoch 183] Train Acc: 86.28% | Val Acc: 59.39%
[Epoch 184] Train Acc: 87.35% | Val Acc: 59.73%
[Epoch 185] Train Acc: 85.90% | Val Acc: 59.73%
[Epoch 186] Train Acc: 86.37% | Val Acc: 59.73%
[Epoch 187] Train Acc: 87.05% | Val Acc: 58.36%
[Epoch 188] Train Acc: 87.18% | Val Acc: 60.41%
[Epoch 189] Train Acc: 86.32% | Val Acc: 59.39%
[Epoch 190] Train Acc: 87.18% | Val Acc: 59.39%
[Epoch 191] Train Acc: 85.85% | Val Acc: 60.75%
[Epoch 192] Train Acc: 87.26% | Val Acc: 61.09%
[Epoch 193] Train Acc: 87.00% | Val Acc: 60.41%
[Epoch 194] Train Acc: 87.26% | Val Acc: 60.07%
[Epoch 195] Train Acc: 87.56% | Val Acc: 59.73%
[Epoch 196] Train Acc: 87.47% | Val Acc: 58.70%
[Epoch 197] Train Acc: 87.00% | Val Acc: 60.07%
[Epoch 198] Train Acc: 88.24% | Val Acc: 59.04%
[Epoch 199] Train Acc: 87.73% | Val Acc: 60.07%
[Epoch 200] Train Acc: 87.30% | Val Acc: 60.07%
✅ 모델 저장 완료: ./finger_printing/models/finger_printing/fp_model_CNNTransformer_20250330_220355.pt
